scorer,,,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers,harbers
bodyparts,,,Amount,Amount,Nose,Nose,Right eye,Right eye,Right corner of eye,Right corner of eye,Left eye,Left eye,Left corner of eye,Left corner of eye,Mouth,Mouth,Right corner of mouth,Right corner of mouth,Left corner of mouth,Left corner of mouth
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,231220_T43_cal5_result_cropped,img0355.png,149.9174163077263,225.92467323242272,149.19146352481476,248.06623311122476,,,108.53810768176841,231.00634271280353,,,197.1043471969765,232.8212246700824,145.56169961025705,270.93374577293827,119.79037581689731,282.5489902995229,181.85933875583413,285.4528014311691
labeled-data,231220_T43_cal5_result_cropped,img0604.png,151.00634548209362,188.90108130393412,147.3765815675359,204.50906613653225,126.32395086310119,208.8647828340015,111.44191881341457,212.857523140015,177.86659844982066,207.41287726817842,196.0154180226092,210.31668839982459,145.9246760017128,223.7468148836881,120.51632859980886,240.80670528210933,178.5925512327322,247.34028032831318
labeled-data,231220_T43_cal5_result_cropped,img0796.png,237.0317502571113,216.85026344602846,247.92104200078444,248.4292095026805,204.7268514175477,232.4582482786266,191.29672493368417,230.28038992989198,,,,,254.4546170469883,272.74862773021715,207.99363894064965,281.8230375166114,,
labeled-data,231220_T43_cal5_result_cropped,img0812.png,214.89019037830928,221.2059801434977,227.59436407926125,248.79218589413628,178.22957484127642,234.999083018817,164.43647196595714,231.00634271280353,228.32031686217277,236.81396497609586,236.6687738656555,240.08075249919779,229.04626964508435,274.92648607895177,186.57803184475915,284.7268486482576,243.92830169477094,284.000895865346
labeled-data,231220_T43_cal5_result_cropped,img0862.png,177.1406456669091,199.42739665615147,178.5925512327322,221.93193292640925,144.10979404443398,216.12431066311692,128.50180921183582,212.857523140015,198.91922915425536,217.21323983748422,215.9791195526766,218.66514540330732,177.1406456669091,237.90289415046317,141.2059829127878,255.68873733179592,206.54173337482655,261.4963595950882
labeled-data,231220_T43_cal5_result_cropped,img1259.png,,,,,,,,,,,,,142.29491208715513,180.55262430045138,117.2495410767069,212.857523140015,175.32576370963025,211.4056175741919
labeled-data,231220_T43_cal5_result_cropped,img1375.png,108.53810768176841,199.06442026469568,104.18239098429918,219.02812179476308,,,,,146.2876523931686,214.67240509729385,164.07349557450135,210.31668839982459,103.09346180993184,240.44372889065357,89.66333532606834,259.3185012463536,149.55443991627052,257.140642897619
labeled-data,231220_T43_cal5_result_cropped,img1464.png,109.26406046467996,220.84300375204194,106.72322572448955,248.06623311122476,95.10798119790489,239.71777610774203,82.76678388840868,241.53265806502088,146.65062878462436,232.4582482786266,163.7105191830456,225.56169684096696,104.18239098429918,270.93374577293827,91.11524089189142,284.7268486482576,151.73229826500517,280.0081555593326
labeled-data,231220_T43_cal5_result_cropped,img1674.png,207.99363894064965,214.67240509729385,214.5272139868535,245.88837476249012,170.60707062070523,230.28038992989198,154.27313300519555,226.2876496238785,222.14971820742468,235.72503580172855,234.85389190837668,238.99182332483048,213.80126120394195,267.6669582498363,173.5108817523514,280.7341083422441,231.9500807767305,285.8157778226249
labeled-data,231220_T43_cal5_result_cropped,img1961.png,136.4872898238628,212.4945467485592,133.5834786922166,237.17694136755162,113.98275355360498,230.64336632134774,99.10072150391838,233.18420106153815,167.3402830976033,223.38383849223234,185.48910267039184,223.02086210077655,132.49454951784932,258.22957207198635,113.61977716214922,277.4673208191422,176.0517164925418,278.9192263849652
labeled-data,231220_T43_cal5_result_cropped,img2155.png,135.0353842580397,207.77585365963418,134.30943147512815,233.5471774529939,114.34572994506074,228.10253158115736,99.46369789537414,231.73229549571505,168.06623588051485,221.5689565349535,184.40017349602454,221.93193292640925,132.85752590930508,254.59980815742867,112.53084798778188,275.28946247040756,174.9627873181745,276.0154152533191
labeled-data,231220_T43_cal5_result_cropped,img2332.png,140.11705373842048,203.7831133536207,136.85026621531856,227.73955518970158,117.97549385961845,225.56169684096696,103.09346180993184,227.73955518970158,170.24409422924947,220.1170509691304,187.3039846276707,220.1170509691304,136.12431343240704,246.6143275454016,114.34572994506074,269.11886381565944,173.14790536089563,268.75588742420365
